女性4,ふたつ
女性4,みっつ
女性4,よっつ
女性4,いちごは いくつ？
女性4,ひとつ
女性4,ふたつ
女性4,みっつ
女性4,よっつ
女性4,おはなは いくつ？
女性4,ふたつ
女性4,みっつ
女性4,よっつ
女性4,いつつ
女性4,おほしさまは いくつ？
女性4,みっつ
女性4,よっつ
女性4,いつつ
女性4,むっつ
女性4,おはなは いくつ？
女性4,みっつ
女性4,よっつ
女性4,いつつ
女性4,むっつ
女性4,りんごは いくつ？
女性4,みっつ
女性4,よっつ
女性4,いつつ
女性4,むっつ
女性4,いちごは いくつ？
女性4,みっつ
女性4,よっつ
女性4,いつつ
女性4,むっつ
女性4,みかんは いくつ？
女性4,よっつ
女性4,いつつ
女性4,むっつ
女性4,ななつ
女性4,おほしさまは いくつ？
女性4,よっつ
女性4,いつつ
女性4,むっつ
女性4,ななつ
女性4,りんごは いくつ？
女性4,よっつ
女性4,いつつ
女性4,むっつ
女性4,ななつ
女性4,いちごは いくつ？
女性4,よっつ
女性4,いつつ
女性4,むっつ
女性4,ななつ
女性4,みかんは いくつ？
女性4,むっつ
女性4,ななつ
女性4,やっつ
女性4,ここのつ
女性4,おほしさまは いくつ？
女性4,むっつ
女性4,ななつ
女性4,やっつ
女性4,ここのつ
女性4,りんごは いくつ？
女性4,むっつ
女性4,ななつ
女性4,やっつ
女性4,ここのつ
女性4,おはなは いくつ？
女性4,いつつ
女性4,むっつ
女性4,ななつ
女性4,やっつ
女性4,いちごは いくつ？
女性4,ななつ
女性4,やっつ
女性4,ここのつ
女性4,じゅっこ
女性4,みかんは いくつ？
女性4,ななつ
女性4,やっつ
女性4,ここのつ
女性4,じゅっこ
女性4,りんごは いくつ？
女性4,いつつ
女性4,むっつ
女性4,ななつ
女性4,やっつ
女性4,おほしさまは いくつ？
女性4,むっつ
女性4,ななつ
女性4,やっつ
女性4,ここのつ
女性4,これは どんな かたち？
女性4,まる
女性4,しかく
女性4,さんかく
女性4,ほし
女性4,これは どんな かたち？
女性4,まる
女性4,しかく
女性4,さんかく
女性4,ほし
女性4,これは どんな かたち？
女性4,まる
女性4,しかく
女性4,さんかく
女性4,ほし
女性4,これは どんな かたち？
女性4,ハート
女性4,まる
女性4,しかく
女性4,さんかく
女性4,これは どんな かたち？
女性4,まる
女性4,しかく
女性4,ほし
女性4,さんかく
女性4,これは どんな かたち？
女性4,たまごがた
女性4,まる
女性4,しかく
女性4,ハート
女性4,これは なんの かたち？
女性4,まる
女性4,ハート
女性4,ほし
女性4,しかく
女性4,ほしの かどは なんこ？
女性4,ごこ
女性4,よんこ
女性4,ろっこ
女性4,さんこ
女性4,これは なんの かたち？
女性4,ほし
女性4,ハート
女性4,さんかく
女性4,まる
女性4,これは どんな かたち？
女性4,ダイヤの かたち
女性4,まる
女性4,さんかく
女性4,しかく
女性4,これは どんな かたち？
女性4,まる
女性4,しかく
女性4,さんかく
女性4,たまごがた
女性4,このかたちの かどは なんこ？
女性4,にこ
女性4,さんこ
女性4,よんこ
女性4,ごこ
女性4,このかたちの かどは なんこ？
女性4,さんこ
女性4,ごこ
女性4,よんこ
女性4,にこ
女性4,これは なんの かたち？
女性4,はっぱ
女性4,まる
女性4,ほし
女性4,ハート
女性4,ほしと まるでは どちらが かどが おおい？
女性4,ほし
女性4,まる
女性4,おなじ
女性4,どちらも かどが ない
女性4,このかたちに かどは いくつ？
女性4,にこ
女性4,ぜろこ
女性4,よんこ
女性4,いっこ
女性4,このかたちの かどは ぜんぶで いくつ？
女性4,さんこ
女性4,ごこ
女性4,よんこ
女性4,ろっこ
女性4,たまごがたに かどは いくつ？
女性4,ぜろこ
女性4,にこ
女性4,さんこ
女性4,よんこ
女性4,ひしがたの かどは ぜんぶで いくつ？
女性4,さんこ
女性4,よんこ
女性4,ごこ
女性4,ろっこ
女性4,まると さんかくでは どちらが かどが おおい？
女性4,まる
女性4,さんかく
女性4,おなじ
女性4,どちらも かどが ない
女性4,まんまるい ピザを ちょうど はんぶんに きると どれ？
女性4,はんぶんの まる
女性4,まんまるい
女性4,さんかく
女性4,しかく
女性4,ノートの かたちは？
女性4,しかく
女性4,まる
女性4,さんかく
女性4,ほし
女性4,サッカーボールの かたちは？
女性4,まる
女性4,しかく
女性4,さんかく
女性4,ほし
女性4,この てんきは？
女性4,はれ
女性4,くもり
女性4,あめ
女性4,ゆき
女性4,この てんきは？
女性4,はれ
女性4,くもり
女性4,あめ
女性4,ゆき
女性4,この てんきは？
女性4,はれ
女性4,くもり
女性4,あめ
女性4,ゆき
女性4,この てんきは？
女性4,はれ
女性4,あめ
女性4,ゆき
女性4,くもり
女性4,これは なに？
女性4,かみなり
女性4,くもり
女性4,にじ
女性4,あめ
女性4,これは なに？
女性4,かみなり
女性4,はれ
女性4,くもり
女性4,にじ
女性4,これは なに？
女性4,あめ
女性4,くもり
女性4,かぜ
女性4,ゆき
女性4,そらに ある しろい ふわふわは なに？
女性4,くも
女性4,けむり
女性4,わた
女性4,ほし
女性4,これは なに？
女性4,たつまき
女性4,つなみ
女性4,じしん
女性4,かみなり
女性4,あさ、しろい もやが でる てんきを なんという？
女性4,あめ
女性4,きり
女性4,ゆき
女性4,くもり
女性4,にじは なんしょく？
女性4,ごしょく
女性4,ななしょく
女性4,さんしょく
女性4,じゅっしょく
女性4,みずたまりは いつ できる？
女性4,あめの あと
女性4,はれの とき
女性4,ゆきの とき
女性4,よるだけ
女性4,かみなりは なぜ なる？
女性4,くもの なかで でんきが たまるから
女性4,かみなりさまが たいこを たたくから
女性4,かわが かわくから
女性4,かぜが つよいから
女性4,あめは どこから ふってくる？
女性4,くも
女性4,そら
女性4,やま
女性4,うみ
女性4,これは なに？
女性4,おんどけい
女性4,とけい
女性4,ものさし
女性4,コップ
女性4,いちねんで いちばん あつい きせつは？
女性4,はる
女性4,なつ
女性4,あき
女性4,ふゆ
女性4,これは なに？
女性4,おおあめ
女性4,たつまき
女性4,たいふう
女性4,なみ
女性4,にじは いつ でる？
女性4,あめの まえ
女性4,あめの あと はれた とき
女性4,くもりの とき
女性4,ゆきの とき
女性4,かみなりは たかい ものに よく おちる。どうして？
女性4,ひくい ものが すき
女性4,たかい ものが いちばん ちかいから
女性4,まるい ものが すき
女性4,かたい ものが すき
女性4,きりは どんな てんきに できやすい？
女性4,あつい ひる
女性4,すずしい あさ
女性4,つよい かぜ
女性4,たいふう
女性4,ゆきが たくさん ふる ちほうを なんという？
女性4,ゆきぐに
女性4,ゆきやま
女性4,ふゆの くに
女性4,こおりの くに
女性4,うみや かわの みずが そらに のぼっていくのを なんという？
女性4,じょうはつ
女性4,こおる
女性4,しずむ
女性4,とぶ
女性4,ふゆに いきが しろく みえるのは なぜ？
女性4,いきの なかの みずが ひえて つぶに なるから
女性4,くちの なかが しろいから
女性4,ゆきが ふっているから
女性4,さむくて こおっているから
女性4,ゆきの けっしょうは どんな かたち？
女性4,まる
女性4,ほし
女性4,つの が むっつ ある かたち
女性4,しかく
女性4,おおきい の はんたいは？
女性4,あかい
女性4,まるい
女性4,ちいさい
女性4,やさしい
女性4,あつい の はんたいは？
女性4,やわらかい
女性4,つめたい
女性4,はやい
女性4,くらい
女性4,まえ の はんたいは？
女性4,みぎ
女性4,ひだり
女性4,うえ
女性4,うしろ
女性4,たつ の はんたいは？
女性4,あるく
女性4,すわる
女性4,ねる
女性4,とぶ
女性4,あける の はんたいは？
女性4,おす
女性4,ひく
女性4,しめる
女性4,まわす
女性4,すき の はんたいは？
女性4,きらい
女性4,いい
女性4,わるい
女性4,おもしろい
女性4,よる の つぎは どれ？
女性4,ゆうがた
女性4,あさ
女性4,ひる
女性4,まよなか
女性4,たくさん の はんたいは？
女性4,おおきい
女性4,おおい
女性4,はやい
女性4,すこし
女性4,はやい の はんたいは？
女性4,おそい
女性4,かるい
女性4,やさしい
女性4,あかるい
女性4,たかい の はんたいは？
女性4,おもい
女性4,かたい
女性4,くらい
女性4,ひくい
女性4,ながい の はんたいは？
女性4,かわいい
女性4,みじかい
女性4,やわらかい
女性4,かるい
女性4,ふとい の はんたいは？
女性4,おもい
女性4,ちいさい
女性4,ほそい
女性4,みじかい
女性4,かたい の はんたいは？
女性4,かるい
女性4,やわらかい
女性4,やさしい
女性4,つよい
女性4,つよい の はんたいは？
女性4,よわい
女性4,おもい
女性4,ちいさい
女性4,おそい
女性4,なく の はんたいは？
女性4,えがく
女性4,おこる
女性4,わらう
女性4,ねる
女性4,おおい の はんたいは？
女性4,おおきい
女性4,すくない
女性4,ちいさい
女性4,よわい
女性4,かるい の はんたいは？
女性4,やさしい
女性4,ふるい
女性4,おもい
女性4,ちいさい
女性4,あかるい の はんたいは？
女性4,くらい
女性4,やさしい
女性4,きつい
女性4,ちいさい
女性4,うえ の はんたいは？
女性4,みぎ
女性4,まえ
女性4,ひだり
女性4,した
女性4,あたらしい の はんたいは？
女性4,やすい
女性4,おもい
女性4,ふるい
女性4,かるい
女性4,たすける の はんたいは？
女性4,いっしょに あそぶ
女性4,じゃまを する
女性4,なかよく する
女性4,なにも しない
女性4,でかける の はんたいは？
女性4,あそぶ
女性4,たべる
女性4,ねる
女性4,かえる
女性4,ほめる の はんたいは？
女性4,しかる
女性4,おこる
女性4,いう
女性4,にらむ
女性4,おしえる の はんたいは？
女性4,はなす
女性4,きく
女性4,ならう
女性4,よむ
女性4,うれた バナナは なにいろ？
女性4,あか
女性4,きいろ
女性4,あお
女性4,むらさき
女性4,ねこは なんて なく？
女性4,ワンワン
女性4,モーモー
女性4,ニャーニャー
女性4,コケコッコー
女性4,ぞうの からだで いちばん ながいのは どこ？
女性4,はな
女性4,しっぽ
女性4,みみ
女性4,あし
女性4,ふゆに そらから ふってくる しろい ものは？
女性4,あめ
女性4,ゆき
女性4,すな
女性4,こおり
女性4,たまごから うまれる いきものは どれ？
女性4,いぬ
女性4,にわとり
女性4,うし
女性4,ぶた
女性4,ふつうの りんごは なにいろ？
女性4,あか
女性4,あお
女性4,くろ
女性4,しろ
女性4,おひさまが でてくるのは どっち？
女性4,あさ
女性4,よる
女性4,まよなか
女性4,ゆうがた
女性4,うさぎの みみは どんな かたち？
女性4,まるくて みじかい
女性4,ながくて たっている
女性4,まるい ちいさい
女性4,とがって ちいさい
女性4,たねを つちに うめると、 さいしょに なにが でてくる？
女性4,はな
女性4,め
女性4,みず
女性4,いし
女性4,あしが はっぽん あるのは どれ？
女性4,クモ
女性4,カブトムシ
女性4,チョウチョ
女性4,バッタ
女性4,そらを とべない とりは どれ？
女性4,タカ
女性4,ペンギン
女性4,ハト
女性4,ツバメ
女性4,タコの あしは なんぼん？
女性4,ろっぽん
女性4,はっぽん
女性4,じゅっぽん
女性4,よんほん
女性4,せかいで いちばん はやい りくの どうぶつは？
女性4,ライオン
女性4,シマウマ
女性4,チーター
女性4,キリン
女性4,ふじさんの あたまに あるのは なに？
女性4,ゆき
女性4,けむり
女性4,くも
女性4,とり
女性4,ふゆに ねむる、とうみん、どうぶつは どれ？
女性4,ゾウ
女性4,ライオン
女性4,クマ
女性4,キリン
女性4,あめが ふると つちから でてくる いきものは？
女性4,チョウチョ
女性4,ミミズ
女性4,カブトムシ
女性4,セミ
女性4,コアラが たべるものは？
女性4,バナナ
女性4,たけのこ
女性4,ユーカリの は
女性4,りんご
女性4,キリンの くびの ほねは いくつ？
女性4,ななこ
女性4,じゅうごこ
女性4,にじゅっこ
女性4,ごこ
女性4,せかいで いちばん おおきい さかなは？
女性4,マグロ
女性4,クジラ
女性4,ジンベイザメ
女性4,サメ
女性4,イルカは なにの なかま？
女性4,さかな
女性4,サメ
女性4,クジラ
女性4,タコ
女性4,ちきゅうで いちばん おおきい いきものは？
女性4,ゾウ
女性4,ジンベイザメ
女性4,シロナガスクジラ
女性4,ダイオウイカ
女性4,めが やっつ ある いきものは？
女性4,カブトムシ
女性4,クモ
女性4,チョウチョ
女性4,バッタ
女性4,バナナの きは じつは なにの なかま？
女性4,たけ
女性4,くさ
女性4,まつのき
女性4,さくら
女性4,タコの しんぞうは いくつ ある？
女性4,ひとつ
女性4,ふたつ
女性4,みっつ
女性4,よっつ
女性4,フラミンゴが ピンクいろなのは なぜ？
女性4,そらの いろを すいこむ
女性4,あかい たべものを たべる
女性4,ペンキを ぬる
女性4,にっこうで やける
女性4,ライオンの オスにだけ ある ものは？
女性4,たてがみ
女性4,きば
女性4,ひげ
女性4,つの
女性4,これは からだの どこ？
女性4,はな
女性4,め
女性4,くち
女性4,みみ
女性4,これは からだの どこ？
女性4,め
女性4,みみ
女性4,くち
女性4,はな
女性4,これは からだの どこ？
女性4,あし
女性4,かた
女性4,て
女性4,うで
女性4,これは からだの どこ？
女性4,あし
女性4,て
女性4,かた
女性4,おなか
女性4,においを かぐのは からだの どこ？
女性4,はな
女性4,くち
女性4,め
女性4,ほほ
女性4,ものを みるのは からだの どこ？
女性4,くち
女性4,め
女性4,ほほ
女性4,ひたい
女性4,ものを きくのは からだの どこ？
女性4,め
女性4,くち
女性4,みみ
女性4,はな
女性4,かたての ゆびは なんぼん？
女性4,よんほん
女性4,ごほん
女性4,ろっぽん
女性4,さんぼん
女性4,これは からだの どこ？
女性4,はな
女性4,くち
女性4,め
女性4,ほほ
女性4,これは からだの なに？
女性4,ほね
女性4,は
女性4,つめ
女性4,かみ
女性4,これは からだの なに？
女性4,ゆび
女性4,した
女性4,みみ
女性4,おなか
女性4,これは からだの どこ？
女性4,め
女性4,はな
女性4,みみ
女性4,くち
女性4,からだぜんたいを つつんで まもっているのは？
女性4,ふく
女性4,ひふ
女性4,ほね
女性4,け
女性4,ちを からだじゅうに おくる ぽんぷは？
女性4,しんぞう
女性4,のう
女性4,ひふ
女性4,い
女性4,たべものを かんで こなごなに するのは どこ？
女性4,は
女性4,みみ
女性4,め
女性4,かみのけ
女性4,いきを すうのは からだの どこ？
女性4,はい
女性4,い
女性4,こころ
女性4,ゆび
女性4,ぞうきの はい
女性4,いぶくろの い
女性4,ねむっているとき からだは どうなっている？
女性4,やすんでいる
女性4,たべている
女性4,はしっている
女性4,うごけない
女性4,ぬけた はの あとには あたらしい はが はえる？
女性4,はえる
女性4,はえない
女性4,ときどき はえる
女性4,わからない
女性4,あかちゃんの ほねは おとなより おおい？ すくない？
女性4,おおい
女性4,すくない
女性4,おなじ
女性4,わからない
女性4,さむいとき からだが ふるえるのは なぜ？
女性4,からだを あたためるため
女性4,こわいから
女性4,おなかが すいたから
女性4,ねむいから
女性4,おなかが すいたとき グー と なるのは なぜ？
女性4,おなかの なかで くうきが うごくから
女性4,ほねが なるから
女性4,きんにくが うごくから
女性4,ちが ながれるから
女性4,ゆびのさきの もようを なんという？
女性4,しもん
女性4,もよう
女性4,てもん
女性4,がら
女性4,まばたきは なんのために する？
女性4,めを まもる
女性4,あそびの ため
女性4,こわい ため
女性4,ねむく なるため
女性4,けがを すると かさぶたが できるのは なぜ？
女性4,きずを まもって なおすため
女性4,いろを かえるため
女性4,かゆくするため
女性4,いろを つけるため
女性4,いちの つぎは？
女性4,いち
女性4,に
女性4,さん
女性4,よん
女性4,にの つぎは？
女性4,に
女性4,さん
女性4,よん
女性4,ご
女性4,よんの つぎは？
女性4,よん
女性4,ご
女性4,ろく
女性4,なな
女性4,ろくの つぎは？
女性4,ろく
女性4,なな
女性4,はち
女性4,きゅう
女性4,ななの つぎは？
女性4,なな
女性4,はち
女性4,きゅう
女性4,じゅう
女性4,きゅうの つぎは？
女性4,はち
女性4,きゅう
女性4,じゅう
女性4,なな
女性4,さんの まえは？
女性4,いち
女性4,に
女性4,さん
女性4,よん
女性4,ごの まえは？
女性4,さん
女性4,よん
女性4,ご
女性4,ろく
女性4,はちの まえは？
女性4,ろく
女性4,なな
女性4,はち
女性4,きゅう
女性4,じゅうの まえは？
女性4,はち
女性4,きゅう
女性4,じゅう
女性4,なな
女性4,にと よんの あいだは？
女性4,いち
女性4,に
女性4,さん
女性4,よん
女性4,ろくと はちの あいだは？
女性4,ご
女性4,ろく
女性4,なな
女性4,はち
女性4,まんなかは なにいろ？
女性4,きいろ
女性4,あお
女性4,ピンク
女性4,あか
女性4,第1問目です
女性4,第2問目です
女性4,第3問目です
女性4,第4問目です
女性4,第5問目です
